Date,R_Credicorp,R_Peru_Mercado,Precio_cobre,ETF_XLF
2022-08,-0.003949013325416741,-0.017534020267462317,-0.018444738076612024,-0.01977307176494159
2022-09,-0.0484022076074189,-0.03601831611155769,-0.02198211560383855,-0.07964876725835222
2022-10,0.17551223803825083,0.06812308939064331,-0.008314493748374596,0.11264585255335834
2022-11,0.04795693760374221,0.12204586900063741,0.08853601269377158,0.06632124488507167
2022-12,-0.1238745460609815,-0.017238622408512094,0.020173205500322963,-0.053616434861922864
2023-01,-0.010075616913334072,0.08103500870692908,0.10539989733344743,0.06672903081765864
2023-02,-0.05258742255651377,-0.06821209930333288,-0.03147029968150996,-0.023244021512694554
2023-03,0.038263400379705846,0.04839649572419015,0.0017068937986942296,-0.10034761429970578
2023-04,0.023071933729255024,0.017561428736970166,-0.05882941072488221,0.03123342570373872
2023-05,0.005374597610077861,-0.05261767957626409,-0.06374637348168966,-0.04343808621751374
2023-06,0.13148233977957047,0.06416320402375338,0.029844834552257227,0.06406398405569001
2023-07,0.06178717358509031,0.09930628676376049,0.06556545682175635,0.0469379552853675
2023-08,-0.10475931443141805,-0.055266005487112926,-0.05718047359099541,-0.027257623594902712
2023-09,-0.10000898390481203,-0.05949345125484727,-0.012402630651933536,-0.03136898745183823
2023-10,-0.0238021734586094,-0.045069406057561594,-0.022939607491517543,-0.02472285374817416
2023-11,0.004551070333890585,0.059543398510578306,0.050207987870622126,0.10381428808562611
2023-12,0.1776236955888914,0.13648348727263482,0.013360359965539036,0.051205264153842314
2024-01,-0.010055017021456607,-0.021164851938465346,0.005653319949247617,0.030384669106337026
2024-02,0.14084812499150848,0.04331447967440911,-0.017578283791607818,0.0399549703190489
2024-03,-0.008521733056461207,0.10828652331737697,0.0431299070971175,0.0469370850040096
2024-04,-0.022804236337707097,0.04175085709475652,0.13113997254600487,-0.04268367913193778
2024-05,0.053551818771497,0.07111265413763342,0.009918938705272502,0.03122218608772226
2024-06,-0.024431111460948878,-0.062252219896411665,-0.04878475451320704,-0.008858239386635625
2024-07,0.05610419437472738,0.021881660541981453,-0.05392809386386974,0.06201160193956254
2024-08,0.0441918128791017,-0.010758091752185122,-0.003612253607696363,0.04471019516428953
2024-09,0.03097669442347342,0.059641011071330644,0.08128528703092562,-0.005604597439402685
2024-10,0.017310778657228583,0.00922087907258209,-0.04143844828500868,0.025273770020370245
2024-11,0.007251086194173907,-0.021805580490534052,-0.055530061954062036,0.09944802765724943
2024-12,-0.011659853156883539,-0.04266427385183867,-0.023431323674563184,-0.056162037132018
2025-01,-0.0012007854410985576,0.016773486427989915,0.06695031626450976,0.06294654538267874
2025-02,-0.0004369818373523994,0.01625240956058407,0.05755591666244848,0.013700202406202965
2025-03,0.01701108691616059,0.06957893035559756,0.10613545987419486,-0.04285786695140291
2025-04,0.08260127791082315,0.009975321352457116,-0.09610731892619018,-0.021305586667408814
2025-05,0.101267192695975,0.05079687112294956,0.0200821313532872,0.04413074019866083
2025-06,0.053811223342341,0.059688005689506565,0.07801528349181282,0.030714173036866983
2025-07,0.05855926599431386,0.0012341606722358481,-0.1497369879646927,0.0
2025-08,0.08179391278228197,0.10062152137758344,0.04249700957616729,0.030464972597556064
2025-09,0.03469428589932425,0.1337637175297572,0.06147695926215935,0.0010613789101816022
2025-10,-0.0200279355940999,0.02059942537053959,0.05279579988968336,-0.028239862375009875
2025-11,-0.01462758150778899,0.02656343855804367,0.02341349041586978,0.01816517291614698
2025-12,0.10958936861157823,0.11942493689945849,0.08224316547634683,0.030132533351672264
2026-01,0.21777719858682398,0.17978439256903184,0.046334256723609586,-0.024583105985768787
2026-02,-0.02972295626082646,0.0802914016029248,0.01806545430436167,-0.03833781201945053
2026-03,-0.02100555430507141,-0.15072870270042008,-0.07197719649886991,-0.0357515605659717
2026-04,-0.04526275913559789,-0.016742011177861813,0.05881749209907524,0.05439768863360153
2026-05,0.10156617605678644,0.07754878985077542,0.07060027800548138,-0.010606583316954847
